M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,target
98.0,113.0,7.166666666666666,4.666666666666666,246.0,9.651397005390978,9.851581364770423,9.333333333333334,20.415627861865715,21.636928681914725,14.946701660840217,15.592797660696549,168.921875,70.89383459031883,42.50281539872884,16.0,20.0,34.0,862.0,2976.0,64.11587301587302,3442.0,3404.0,230.0,1136.0,384.0,48.55333759254906,25.035928568154773,2.452451050815792,1.8505713211678925,1.0
114.0,139.0,5.388888888888889,4.222222222222222,298.0,9.720346690612274,10.407804598318812,9.466666666666667,22.489601572928127,23.55684979067439,16.280034994173548,17.620283622655712,191.703125,82.11808256048583,50.63180560322081,16.0,20.0,42.0,689.0,1878.0,72.00952380952383,3048.0,3356.0,200.0,1288.0,424.0,52.009732566924015,26.773614359900538,2.5231697713731895,1.640099690756861,1.0
106.0,118.0,7.666666666666666,4.972222222222222,262.0,10.5585506480638,10.788632535927306,10.166666666666666,22.262060586270465,23.825009415113584,16.62013493721555,17.15713444732231,172.28125,76.98889464277529,45.91702896110195,18.0,26.0,36.0,1357.0,6215.0,68.99673382173383,5508.0,5573.0,250.0,1487.0,450.0,53.16217860222649,27.145061326217075,2.319812964467932,1.5116142848167062,0.0
150.0,179.0,10.972222222222221,6.5,392.0,13.84544301049907,14.276507242864017,13.266666666666667,29.957124538308125,32.17444993749225,22.21268798455111,23.382470894951073,250.765625,108.81402435023669,67.06573729445239,22.0,34.0,55.0,2349.0,10173.0,112.05684593184594,9584.0,9726.0,512.0,3394.0,882.0,72.17409280233345,36.41707601680841,2.574285680514295,1.617722006845547,1.0
138.0,157.0,5.916666666666666,6.027777777777778,330.0,13.365305980755144,14.063665818463193,13.233333333333334,29.676734353812336,30.329931618554514,21.17276332107654,22.402431444216564,243.390625,98.70101371624354,56.990291075593035,16.0,16.0,45.0,2385.0,12525.0,94.5971786383551,10532.0,11621.0,394.0,3294.0,794.0,67.51372088619259,36.02930910881331,2.3798861494854266,1.0578542942490903,1.0
126.0,156.0,6.590277777777778,4.652777777777777,344.0,10.593172145670252,11.26930635333735,10.23809523809524,24.272509560391953,25.82637372613893,17.770388180027123,19.17561235600287,210.33087037037035,91.31088387708418,57.29698188181777,20.0,32.0,48.0,856.0,2345.0,84.36309523809524,3729.0,4043.0,267.0,1731.0,535.0,56.96039671868512,29.19642850846154,2.5694523869880865,1.7241195493353236,1.0
90.0,100.0,5.694444444444445,4.388888888888888,214.0,9.270856947829097,9.499778153927476,9.066666666666668,19.610826190248506,20.433125433716448,14.280034994173551,14.765854551542926,157.53125,64.72741559482117,37.215397738222066,10.0,14.0,29.0,878.0,3531.0,56.21176046176047,3625.0,3735.0,195.0,1055.0,349.0,45.81184825500873,24.319941852281147,2.318745860302607,1.5129015743081098,1.0
88.0,100.0,6.055555555555555,4.194444444444445,218.0,8.723876650462412,8.929511974842612,8.466666666666669,18.50919425230782,19.52346959585479,13.503978527765705,14.09478427495097,150.765625,63.62895098209368,37.903883541862946,16.0,18.0,30.0,676.0,2362.0,54.292568542568546,2702.0,2674.0,150.0,933.0,304.0,43.75973698648356,23.02420923365167,2.4123713056155216,1.760697070083927,1.0
60.0,69.0,3.3333333333333335,2.777777777777778,146.0,5.898178147766922,6.116093728153196,5.800000000000001,12.801380321374962,13.205005254897426,9.15194804090524,9.644450659553927,107.390625,43.03127609185175,25.1377572167371,8.0,8.0,20.0,197.0,478.0,30.819047619047616,816.0,836.0,52.0,298.0,126.0,29.645741461204267,15.658971228146392,2.378349879976876,1.8521505119351795,0.0
66.0,75.0,6.555555555555555,3.2500000000000004,172.0,6.5577493102643665,6.538163118081005,6.166666666666667,13.305890142286176,14.782565956095118,10.215733792016739,10.435357264112959,103.671875,48.46928418159729,30.079834824110616,14.0,22.0,24.0,302.0,773.0,37.919047619047625,1120.0,1023.0,114.0,328.0,163.0,33.12831434903015,16.67586445266468,2.382154458581312,2.5304329567808495,1.0
92.0,105.0,6.305555555555555,4.472222222222221,226.0,9.24071340286802,9.443333074306558,9.000000000000002,19.549602458081278,20.482228143535472,14.170645194432373,14.776301079768823,162.15625,66.31734336777735,39.08860183635575,14.0,16.0,31.0,759.0,2570.0,58.98412698412699,3053.0,3041.0,205.0,989.0,345.0,46.049834599279755,24.036424476851305,2.420062683274263,1.8010270136599913,1.0
108.0,132.0,4.527777777777778,4.055555555555555,278.0,9.326499840494922,10.013377407318895,9.166666666666666,21.66398437491715,22.360907799975827,15.463538413245823,16.778197065359297,188.328125,77.40155659888183,46.988096772967424,12.0,14.0,39.0,599.0,1590.0,66.78095238095239,2683.0,2993.0,169.0,1131.0,381.0,49.513502740110845,25.791944540785757,2.508832646712368,1.6287908727015583,1.0
108.0,126.0,5.916666666666666,4.694444444444444,268.0,10.25402019542349,10.710701925855117,10.033333333333335,22.570417984475046,23.47436688603576,16.32047510869343,17.240934270694794,188.3125,77.59537239524151,45.93017438034093,12.0,16.0,37.0,882.0,2780.0,72.70873015873016,3706.0,3867.0,266.0,1385.0,452.0,52.24060178230148,27.545010834223554,2.447633478289316,1.7043469931371242,1.0
192.0,231.0,13.666666666666664,7.888888888888889,510.0,17.116299958328167,17.77628539679149,16.333333333333336,37.567950728556625,40.60757537120869,28.007441604486083,29.66304407225542,312.296875,139.60031444810363,87.3105722841973,32.0,48.0,72.0,4386.0,22802.0,152.66523819317936,18340.0,19120.0,816.0,6545.0,1420.0,90.53046067535506,45.456445015729756,2.5750972262793823,1.3472880690977553,1.0
116.0,128.0,5.444444444444445,5.5,268.0,11.898979485566358,12.366563145999496,11.8,25.757550765359255,26.24744871391589,18.38477631085024,19.19465496750946,208.0,82.8645950520145,46.63180560322078,12.0,12.0,36.0,1721.0,8314.0,78.66434260184259,7384.0,7916.0,332.0,2442.0,632.0,58.62681198105528,31.787732182882895,2.2813588514322802,1.235060093882983,1.0
120.0,149.0,5.729166666666667,4.486111111111111,324.0,10.1993252955529,10.874879162337434,9.93809523809524,23.446892362380975,24.630431735440364,16.9538915990994,18.333525798706454,206.95587037037035,86.59435791548017,53.65327305156438,16.0,26.0,45.0,751.0,1993.0,78.86666666666667,3304.0,3620.0,232.0,1536.0,488.0,54.46724266548105,28.039453823570156,2.5615581482798957,1.7203009535987968,1.0
96.0,108.0,6.555555555555555,4.583333333333333,234.0,9.681540550352057,9.908026444391338,9.4,20.47685159403294,21.5878259720957,15.056091460581396,15.582351132470654,164.296875,69.30390681736266,40.62961130059516,12.0,18.0,32.0,996.0,4063.0,61.05032467532468,4086.0,4182.0,220.0,1197.0,388.0,48.31503346579352,25.300777739476544,2.3192307874126046,1.5484504321808519,1.0
150.0,181.0,10.972222222222221,6.722222222222221,392.0,13.94262066547582,14.336377737468824,13.433333333333334,30.08645493726736,31.995432468492247,21.92495869984746,23.22126099949381,261.25,108.50680249344683,66.76079580771277,24.0,30.0,55.0,1944.0,6728.0,121.11154401154401,7830.0,7829.0,522.0,3017.0,843.0,71.60907440259217,36.86846878098781,2.5268306431593617,1.967244310730868,1.0
84.0,92.0,4.833333333333334,4.25,194.0,8.881341395361316,9.10227262868925,8.766666666666667,18.760972115601508,19.24624670721674,13.435028842544408,13.912681323041907,152.0,60.1418735793914,33.85253385885596,10.0,10.0,26.0,704.0,2530.0,52.938203463203465,2878.0,2927.0,174.0,1044.0,330.0,43.22412186638432,23.27970338101287,2.280708893824857,1.6521727779888322,1.0
40.0,44.0,3.4722222222222223,2.1944444444444446,96.0,4.342535255101096,4.3272393461533625,4.2,8.748222136706314,9.277222888638045,6.432910715900227,6.5460639825879925,70.765625,28.94292152541799,16.77927174436485,6.0,8.0,13.0,90.0,185.0,19.016666666666662,338.0,312.0,36.0,103.0,58.0,21.067094387836896,11.02278943035465,2.251907669155938,2.2238489986987253,1.0
128.0,141.0,12.340277777777775,6.124999999999999,342.0,12.567899224827366,12.548684037234118,11.766666666666671,25.470283608129925,28.777610656612705,19.88487781523553,20.214787699776753,190.78298611111114,94.83696689322596,59.48694747402393,32.0,60.0,47.0,2154.0,9998.0,95.08672716172717,8205.0,7773.0,433.0,2688.0,696.0,63.749862186271244,31.74435249694604,2.3609630528425387,2.498149780242471,1.0
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.3272393461533625,2.1999999999999997,4.285618083164127,5.871320343559642,4.012289773726411,3.717636857841802,23.11111111111111,19.077520809352354,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.5,82.0,57.0,18.0,28.0,20.0,12.823409519949186,5.818625822352818,2.0743132930519423,3.168489872670569,1.0
140.0,172.0,8.47222222222222,5.333333333333332,374.0,11.96923425058676,12.64637056917435,11.500000000000002,27.1280859900549,28.97970995349283,19.981977841250295,21.45839695144329,231.390625,101.36437573854016,63.47337814720597,20.0,30.0,53.0,1375.0,4778.0,97.3922077922078,5881.0,6255.0,359.0,2130.0,647.0,64.17252022723929,32.18149581219225,2.5384840100908326,1.5411862681096158,1.0
148.0,179.0,10.812499999999996,6.2222222222222205,402.0,13.296566727541913,13.715939607954745,12.671428571428574,28.822229258693827,31.31649622321558,21.544122547806804,22.732679461366107,240.851125,107.95930638701256,67.87347310435929,28.0,44.0,56.0,2071.0,8527.0,108.16875346875347,8470.0,8615.0,478.0,3055.0,823.0,70.16244589236628,34.989138619953614,2.6459376473539233,1.674529208461864,1.0
104.0,124.0,5.666666666666666,4.555555555555555,260.0,9.80886175028988,10.249086890008648,9.633333333333333,21.667405725159398,22.35970579327667,15.463538413245823,16.445970889197568,188.328125,74.47782499948202,44.108319965214235,10.0,12.0,36.0,774.0,2384.0,67.64285714285714,3263.0,3415.0,253.0,1191.0,420.0,50.08626779977097,26.45222971339045,2.469426070225433,1.690337178820033,1.0
172.0,208.0,9.08333333333333,6.638888888888888,448.0,15.00804039084698,15.921403851710236,14.566666666666672,34.140835968950086,35.94873377207151,24.862775624334827,26.703693948337555,288.625,124.078046418275,76.30399957457779,24.0,32.0,63.0,3047.0,15411.0,124.32609416727064,13501.0,14936.0,563.0,5120.0,1121.0,79.50864219808209,40.9336169406111,2.4667402701727927,1.090233292669559,1.0
50.0,53.0,4.583333333333334,2.5,124.0,5.181540550352056,5.183281572999748,4.8999999999999995,10.476851594032944,11.587825972095702,8.10634399227556,8.183113921381638,74.125,36.77699488278145,22.24483498974493,12.0,18.0,17.0,166.0,408.0,25.652380952380952,629.0,589.0,53.0,250.0,104.0,25.734574673025893,13.221782261237905,2.2199362207088247,2.1712966618489173,1.0
60.0,66.0,5.694444444444445,2.9722222222222223,152.0,6.109060905280622,6.105350962927558,5.766666666666667,12.383285203590841,13.701285058155639,9.549067125350073,9.68112730712722,92.28125,44.041878491006614,26.843766846610826,12.0,20.0,21.0,246.0,601.0,33.78333333333333,921.0,851.0,93.0,348.0,150.0,30.527651348307,15.284972566451401,2.306767717527759,2.4617583645949614,0.0
52.0,61.0,2.8333333333333335,2.2222222222222223,130.0,4.877010097711745,5.105350962927558,4.7666666666666675,10.785208992237523,11.237183443017882,7.806684163753442,8.266913744754124,90.15625,37.383472635247664,22.257980408983922,6.0,8.0,18.0,105.0,198.0,24.25,445.0,468.0,37.0,185.0,85.0,25.08371763477965,13.098357873904222,2.3698375056289707,2.028565677264321,0.0
112.0,122.0,9.916666666666666,5.916666666666667,272.0,11.951596160381719,11.932590309080922,11.466666666666667,24.131507340297155,25.978507946793684,18.103298184809944,18.34851163327485,187.046875,81.47008139066317,47.865679278094944,18.0,28.0,37.0,1888.0,9043.0,81.59159949527597,7224.0,6876.0,380.0,1952.0,570.0,58.420380248370755,30.12091523961885,2.4052063906315815,2.272924181706281,0.0
70.0,86.0,5.416666666666666,2.8333333333333335,190.0,6.12589765768623,6.343916933783095,5.8,13.423693409364297,14.660043605836321,10.094413448457095,10.690813511168608,113.84375,50.97291156380958,32.271125828222914,10.0,18.0,27.0,211.0,444.0,36.833333333333336,852.0,849.0,72.0,352.0,154.0,32.60418692047152,16.64237804774791,2.4763465753798015,2.185263881314352,0.0
156.0,184.0,10.861111111111109,7.194444444444445,396.0,14.993932260492075,15.403565582315375,14.533333333333335,32.16384999857202,33.91415157055276,23.37961237674043,24.58835138606771,273.859375,112.56467817709472,67.76736851733226,22.0,28.0,55.0,2897.0,13598.0,122.49842102342103,11813.0,11976.0,609.0,3952.0,999.0,76.05867103261176,39.599296717178156,2.503582353119994,1.588063754372206,0.0
138.0,168.0,10.673611111111109,5.263888888888887,390.0,11.630734840239553,12.077121446683618,10.885714285714288,25.587276062692375,28.64357145625478,19.68092866270195,20.82184775574378,209.93974074074075,101.5288518419398,65.8761489008466,28.0,54.0,55.0,1551.0,6132.0,92.02956765456767,6401.0,6572.0,387.0,2172.0,655.0,63.50858220533345,30.669438204806987,2.6310501032270666,1.5886670763429522,0.0
132.0,161.0,9.812499999999998,5.0972222222222205,370.0,11.2368879901222,11.682694255683701,10.585714285714287,24.761658864681397,27.447629465556215,18.864432081774222,19.97976119844736,206.56474074074075,96.81232588033579,62.23244007059322,24.0,48.0,52.0,1365.0,5151.0,87.0609668109668,5657.0,5833.0,359.0,1899.0,604.0,61.01568123607484,29.906439077134685,2.6310254785324645,1.6070371609282186,0.0
134.0,171.0,7.993055555555555,4.409722222222222,404.0,10.278440544667594,10.948037812439809,9.673809523809528,23.72225376415589,26.512115050081857,18.062290574809982,19.54006834019767,208.07269444444444,98.76581107860136,65.51231183549967,30.0,62.0,56.0,907.0,2752.0,84.06626984126984,3927.0,4226.0,259.0,1880.0,545.0,58.000307289281835,28.083080739474543,2.636098062314545,1.6361086084007204,0.0
188.0,220.0,9.562499999999996,7.52777777777778,486.0,16.97047769627768,17.902443140363797,16.51904761904762,38.02606946664966,40.13153604195566,27.83055031917084,29.57005878793567,314.4976111111111,136.00935520538243,82.55325968029514,28.0,46.0,67.0,4336.0,23942.0,144.58539605819018,18933.0,20639.0,809.0,7048.0,1446.0,88.5172862690307,46.07133883245502,2.5017655997787425,1.0863775774334634,1.0
106.0,125.0,6.277777777777777,4.361111111111111,272.0,9.647867045540842,10.105129116855034,9.333333333333334,21.396035182486024,22.670308876734325,15.722758127248062,16.668807265618117,175.6875,76.65504410735313,46.74545608584812,16.0,22.0,38.0,727.0,2076.0,69.34880952380954,3072.0,3231.0,240.0,1227.0,417.0,50.173647553559704,26.251454698801837,2.446071129328873,1.789430824004306,1.0
132.0,155.0,6.027777777777778,5.527777777777778,326.0,12.309663088089316,12.99955630785495,12.133333333333335,27.62357616914369,28.402149252295136,19.746619214884984,21.046427728847267,232.9375,94.51215408642146,55.702873415086245,14.0,16.0,45.0,1744.0,7944.0,88.90949050949051,7683.0,8449.0,339.0,2697.0,701.0,63.202453076270885,33.5020735386687,2.4809619789729638,1.1881512855223968,1.0
144.0,191.0,7.2638888888888875,4.784722222222223,420.0,11.025840785378222,11.894671067057203,10.607142857142858,26.147870962166863,27.95805704078042,18.987817725570935,20.975815102001263,246.50845833333338,104.43330137195667,67.89323794219636,24.0,38.0,59.0,907.0,2432.0,94.3968253968254,4022.0,4423.0,296.0,2189.0,616.0,61.852002505430505,30.774396691689308,2.749380616703217,1.675373724698681,1.0
140.0,186.0,7.0138888888888875,4.451388888888888,412.0,10.487835982917435,11.37010720236762,10.040476190476191,25.09129142725597,27.03147668122019,18.39010074412557,20.3309749447567,233.88345833333335,101.75395977916126,66.65716996469655,24.0,40.0,58.0,788.0,2008.0,89.1202380952381,3529.0,3922.0,267.0,1958.0,566.0,59.56234735355771,29.30149854433526,2.748250333419863,1.700655977252386,1.0
120.0,143.0,5.277777777777777,4.777777777777778,302.0,10.809663088089316,11.499556307854949,10.633333333333335,24.62357616914369,25.402149252295136,17.625298871325345,18.925107385287628,208.9375,86.02687271218291,51.46023272796698,14.0,16.0,42.0,982.0,3117.0,79.32301587301589,4330.0,4759.0,314.0,1936.0,570.0,56.27448153154923,29.505450576944202,2.484136347178108,1.492594070236598,1.0
66.0,76.0,4.194444444444445,2.8888888888888893,166.0,6.270856947829097,6.499778153927474,6.066666666666667,13.610826190248504,14.43312543371645,10.037394307054264,10.523213864423639,109.53125,47.756852846344024,28.7301163639835,10.0,14.0,23.0,239.0,580.0,35.05952380952381,987.0,1013.0,87.0,357.0,157.0,32.13807975613615,16.73054910414385,2.376697989073282,1.910317827756064,1.0
116.0,141.0,7.840277777777777,4.458333333333332,322.0,9.914539350716172,10.361058062873488,9.404761904761907,22.004560367960828,24.135774802897437,16.61539433165627,17.6520089938886,181.69024537037035,84.90751713606309,54.22591406995231,24.0,40.0,45.0,870.0,2798.0,74.48896103896104,3605.0,3701.0,221.0,1750.0,480.0,53.16639333077329,26.58290467753695,2.573557276571378,1.7523518986176485,1.0
50.0,55.0,4.583333333333334,2.611111111111111,124.0,5.236382105218449,5.221666537153279,5.0,10.573839334717297,11.473164879336615,7.956514078014501,8.09525732107096,82.140625,36.48787461176816,21.83719413699133,10.0,14.0,17.0,156.0,353.0,26.116666666666667,585.0,541.0,53.0,240.0,104.0,25.75447544014123,13.613310387349005,2.25910808110941,2.3303139148505867,1.0
242.0,302.0,13.111111111111105,8.999999999999998,648.0,20.282427298526212,21.617123996336268,19.63333333333333,46.77125483857827,49.34847901096835,33.88147277786195,36.80723700628669,411.734375,174.55897112182336,109.27675662568055,34.0,44.0,92.0,5464.0,24949.0,209.85108086358088,24062.0,26410.0,1250.0,9870.0,2104.0,109.30364541858268,55.767367550120106,2.6068685552757693,1.1933733362013519,0.0
94.0,99.0,8.756944444444445,4.375,250.0,9.25983881233692,9.27481143646336,8.633333333333335,18.759048326954826,21.4603483223545,14.947060890748165,15.06140408013136,129.23611111111111,70.09195579051836,43.94374370715887,26.0,52.0,34.0,1046.0,4504.0,59.17492229992231,4018.0,3837.0,206.0,1125.0,355.0,47.18812135407029,22.898175356730558,2.2793745734847968,2.048554979885041,1.0
116.0,135.0,6.868055555555555,4.777777777777778,306.0,10.566298692132577,11.022058894900356,10.185714285714287,23.2053711804765,24.897291652996564,17.246211299218867,18.179168389846943,186.33499537037036,84.48907617093612,52.0187084321565,22.0,36.0,42.0,1000.0,3189.0,77.45873015873016,4222.0,4444.0,326.0,1307.0,488.0,55.136840134504965,27.86066670648256,2.4519615062489075,1.7081652265963627,1.0
