M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logS
90.0,102.0,6.666666666666666,3.9722222222222228,230.0,8.558550648063802,8.788632535927308,8.166666666666668,18.262060586270465,19.825009415113584,13.791707812469358,14.328707322576118,140.28125,65.67518614379054,40.260174711609565,18.0,26.0,32.0,667.0,2296.0,54.80880230880231,2704.0,2727.0,170.0,1060.0,330.0,43.87413461445973,22.48495662998203,2.3291024465889754,1.7419711551002175,-5.46
66.0,85.0,5.097222222222222,2.1874999999999996,210.0,4.982998800364115,5.201012200075339,4.5547619047619055,11.12770877392789,13.047948830801737,8.85347358264538,9.434624071991195,97.09707407407406,49.30566569265148,33.7384383930881,18.0,40.0,29.0,123.0,219.0,29.58333333333333,491.0,480.0,61.0,174.0,99.0,28.652831331167995,13.46625319968008,2.6195561930502933,2.396254979141823,-1.96
92.0,111.0,6.756944444444445,4.125,248.0,8.608226125916316,8.802773551680918,8.257142857142858,18.33169963302943,19.74023522890088,13.578369571312008,14.233743879244184,155.59699999999998,66.97048018951938,41.46640716342455,18.0,26.0,34.0,538.0,1421.0,58.97261904761905,2144.0,2119.0,220.0,859.0,330.0,44.17269531363126,22.562628575018863,2.5151932506449377,2.222642108603056,-2.369
32.0,31.0,4.361111111111111,2.416666666666667,70.0,4.3080604124904465,4.049127729379167,4.133333333333333,7.7112352811751075,8.31726233425821,5.76624404923356,5.532321001608409,59.375,23.33079754033451,12.714776642118865,6.0,8.0,9.0,108.0,264.0,17.10952380952381,360.0,296.0,38.0,108.0,56.0,19.24650808448647,10.383982834675734,2.015316067192599,2.9548225727898,-2.25
34.0,32.0,4.972222222222222,2.1666666666666665,82.0,4.125897657686229,3.8944271909999157,3.8,7.423693409364296,8.660043605836321,6.094413448457095,5.7918340256022525,45.5,25.51706744109387,15.30056307974577,10.0,18.0,11.0,108.0,265.0,17.21666666666667,360.0,296.0,36.0,108.0,56.0,19.439707532149612,9.464101615137757,2.000000000000001,2.914658625512464,-1.92
142.0,169.0,8.979166666666666,6.430555555555556,366.0,13.59138937351071,14.013697323608561,13.223809523809525,29.29129142725597,30.78147668122019,21.27566393532426,22.365677847888424,250.37824999999998,102.46585398790926,61.49489230452815,20.0,28.0,50.0,2063.0,8482.0,108.40641580641581,8456.0,8611.0,548.0,2685.0,823.0,69.03212509859233,36.21994304565057,2.5838419443607448,1.6807896555819215,-5.886
76.0,87.0,5.305555555555555,3.305555555555556,194.0,7.16470379794645,7.394205344927391,6.866666666666667,15.43644338825949,16.62906742441502,11.560997669168538,12.072407202906609,120.90625,55.30180593269418,33.788038756609986,14.0,20.0,27.0,354.0,925.0,43.48809523809524,1444.0,1464.0,128.0,610.0,228.0,36.82299935242436,19.0483156905668,2.366117534044723,1.9448177802051494,-6.01
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-1.73
116.0,137.0,6.868055555555555,4.902777777777778,306.0,10.6269588639124,11.060443859053887,10.285714285714288,23.290989263640625,24.768611996556203,17.087292676620976,18.091311789536263,191.964625,84.24574735307164,51.76677252995178,22.0,32.0,42.0,1000.0,3217.0,77.75119047619049,4166.0,4316.0,320.0,1349.0,488.0,55.164485660724615,28.00493155680209,2.506526186609228,1.733163267861724,-3.4930000000000003
60.0,65.0,7.534722222222221,3.486111111111111,164.0,6.486510967979775,6.206684755924204,6.033333333333333,12.1484968512878,13.964603559756746,9.529646262985487,9.443147482563877,92.51099537037037,44.85444310624598,28.20160962262401,18.0,34.0,22.0,335.0,956.0,35.78333333333334,1158.0,989.0,112.0,335.0,156.0,31.535645335255005,16.653621462534137,2.246979603717468,3.90881368889262,-1.995
56.0,65.0,3.0833333333333335,2.4722222222222223,138.0,5.377010097711745,5.605350962927558,5.2666666666666675,11.785208992237523,12.237183443017882,8.51379094493999,8.97402052594067,98.15625,40.211899759993855,23.672193971357018,6.0,8.0,19.0,140.0,285.0,27.849999999999998,590.0,618.0,48.0,300.0,118.0,27.278488539440637,14.495357090321049,2.3513651263243576,1.9931760493394233,-0.466
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,0.32
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.6,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.403614671685094,15.77269903474535,8.0,12.0,12.0,62.0,115.0,16.03333333333333,236.0,222.0,12.0,110.0,50.0,18.68250312825291,9.92477721636806,2.170086486626033,2.1923771580194713,-2.77
44.0,49.0,3.7222222222222223,2.5277777777777777,104.0,4.8805400575618805,4.851803210842947,4.766666666666667,9.804801671617211,10.203803248198273,7.030627697345596,7.190904139832554,83.390625,31.622263118213393,18.015339721864635,6.0,6.0,14.0,117.0,243.0,22.599999999999998,440.0,408.0,44.0,184.0,84.0,23.271855725660522,12.864605192711737,2.2469796037174685,2.340034232116514,-3.28
38.0,40.0,6.125,1.5625,134.0,3.25,3.036834963593021,2.65,5.8,8.5,5.808524858402426,5.513605419233339,33.185185185185176,30.395488003198345,22.242640687119284,18.0,54.0,18.0,58.0,97.0,16.0,176.0,127.0,36.0,58.0,42.0,18.053158422038717,7.211102550927979,2.3027756377319957,4.020391543176799,-3.67
164.0,187.0,11.361111111111109,7.4444444444444455,412.0,15.867412398353684,16.31297455454437,15.300000000000004,33.929466311429856,36.184715208390244,25.133925882155523,26.203868125430844,270.4375,118.93980770767618,71.6405726154659,28.0,38.0,57.0,3560.0,17924.0,131.29980779024896,14693.0,15125.0,743.0,4926.0,1172.0,80.47353106922584,41.684055800100246,2.379760838890585,1.5213734280078006,-6.876
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-0.8
52.0,58.0,5.194444444444445,2.4722222222222223,136.0,5.109060905280622,5.105350962927559,4.766666666666667,10.383285203590841,11.701285058155639,8.134853562976977,8.266913744754124,76.28125,38.38502424151423,24.015339721864635,12.0,20.0,19.0,150.0,327.0,26.599999999999998,559.0,513.0,55.0,236.0,104.0,25.968474572021062,12.675204166065736,2.302775637731995,2.437159260034696,-2.35
102.0,123.0,6.027777777777777,4.222222222222222,264.0,9.202708600407234,9.643514081008565,8.933333333333335,20.493022923170383,21.555647783975243,14.865821431800454,15.873843884120895,175.703125,73.53749671159362,44.92360167072144,14.0,18.0,37.0,605.0,1606.0,65.58214285714286,2556.0,2685.0,188.0,1090.0,368.0,47.915411729419546,24.845410722591673,2.477586949172504,1.8609229287176443,-5.36
52.0,59.0,5.194444444444445,2.5,136.0,5.125897657686229,5.119172062391505,4.8,10.423693409364297,11.660043605836321,8.094413448457095,8.241323768385431,79.671875,38.24498950245173,23.785844453984343,10.0,18.0,19.0,146.0,306.0,26.799999999999997,543.0,497.0,59.0,228.0,104.0,25.97854045877322,13.168697491280511,2.3183346574778563,2.5085046378834583,-3.48
82.0,98.0,8.006944444444443,4.041666666666666,226.0,7.9844348858286285,7.932910225370588,7.523809523809525,16.160738181282664,17.934975212900294,12.27354580868009,12.62228391681923,134.97199999999998,60.277993177484994,37.987698498805486,20.0,30.0,31.0,472.0,1233.0,52.82976190476191,1743.0,1587.0,191.0,644.0,266.0,40.3802887469305,20.017385491626825,2.49790573743033,2.940546541116201,-3.46
94.0,118.0,3.166666666666667,3.4166666666666665,242.0,7.949489742783179,8.632771315782927,7.9,18.878775382679628,19.123724356957943,13.192388155425121,14.49630696932109,172.34375,66.88814164872298,40.28646555008755,6.0,6.0,34.0,364.0,853.0,52.46666666666667,1678.0,1926.0,104.0,801.0,278.0,42.50021404705178,22.500105645380643,2.568773849487792,1.677044831394129,-6.0
24.0,22.0,3.861111111111111,1.8333333333333333,54.0,3.270055610029662,3.0245638646895836,3.0666666666666664,5.654655746264211,6.390681974697982,4.461420286601642,4.180374063177299,38.75,17.823028822792917,10.06449510224598,6.0,10.0,7.0,52.0,108.0,11.483333333333333,166.0,130.0,20.0,52.0,30.0,14.677511786966832,7.7274066103125465,1.9318516525781364,2.678257743164726,-1.34
62.0,72.0,3.9444444444444446,2.6388888888888884,158.0,5.770856947829097,5.999778153927474,5.566666666666668,12.610826190248506,13.43312543371645,9.330287525867716,9.816107083237089,101.53125,44.92842572159783,27.315902801610406,10.0,14.0,22.0,179.0,385.0,31.833333333333336,742.0,763.0,56.0,372.0,142.0,29.771860820010744,15.212327781455,2.3798799265229755,2.014991826829248,-4.29
98.0,113.0,7.166666666666666,4.666666666666666,246.0,9.651397005390978,9.851581364770423,9.333333333333336,20.415627861865715,21.63692868191472,14.946701660840217,15.592797660696553,168.921875,70.89383459031883,42.50281539872884,16.0,20.0,34.0,814.0,2641.0,65.4488455988456,3276.0,3281.0,260.0,1198.0,408.0,48.46350639689458,25.59883598155129,2.3766039552382496,1.9576602934976854,-4.07
68.0,82.0,7.166666666666666,3.333333333333334,184.0,6.540111220059325,6.498617472162346,6.133333333333333,13.309311492528424,14.781363949395965,10.094413448457095,10.431300487174767,113.84375,49.78819326931678,31.442698703476722,12.0,20.0,26.0,272.0,622.0,39.63333333333333,996.0,896.0,96.0,418.0,176.0,33.29568394347824,16.762756896409027,2.4384411418420706,2.823984758784528,-5.64
82.0,95.0,6.166666666666666,3.5,214.0,7.575387400469409,7.802453635391254,7.200000000000001,16.30246879204393,17.78376796279427,12.337054135576382,12.888903783834333,127.671875,59.87829715523566,37.202252318983085,16.0,24.0,30.0,426.0,1173.0,47.95,1724.0,1733.0,144.0,728.0,260.0,39.32596623725394,20.30223104352899,2.382852683456055,1.9519086112360304,-7.25
46.0,53.0,1.9722222222222223,2.0277777777777777,110.0,4.4663264951887856,4.697102672463695,4.433333333333334,9.919183588453084,10.082482904638631,7.030627697345596,7.4504171638263985,83.390625,32.80698141270619,18.843766846610826,4.0,4.0,15.0,87.0,174.0,19.65,379.0,411.0,33.0,141.0,71.0,23.869558977898496,12.386162412083852,2.34794062900923,1.8026647838446956,-1.6
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-3.27
140.0,177.0,8.402777777777777,5.083333333333333,402.0,11.397849253306369,12.04979916404539,10.876190476190478,25.93761428077765,28.218420011862264,19.260741365880705,20.803654241517922,228.95861574074075,102.24269849858956,66.01350784342178,28.0,48.0,56.0,1201.0,4034.0,93.60090187590188,5135.0,5452.0,319.0,2358.0,645.0,62.33176121641119,31.21294847349746,2.6195481768715734,1.5854091642822432,-3.45
74.0,90.0,5.666666666666666,3.0833333333333335,198.0,6.62589765768623,6.843916933783095,6.3,14.423693409364297,15.660043605836321,10.801520229643643,11.397920292355158,121.84375,53.801338688555774,33.68533939059601,10.0,18.0,28.0,263.0,588.0,40.96666666666667,1062.0,1061.0,88.0,523.0,196.0,34.798903956304116,18.13666148340071,2.4627318640012157,2.164959390473104,-5.43
48.0,55.0,4.944444444444445,2.25,128.0,4.62589765768623,4.619172062391505,4.300000000000001,9.423693409364297,10.660043605836323,7.387306667270548,7.534216987198884,71.671875,35.41656237770554,22.371630891611247,10.0,18.0,18.0,109.0,211.0,23.366666666666664,404.0,368.0,40.0,182.0,84.0,23.698958119126985,12.25029620666007,2.3180135147325043,2.515835979311492,0.39
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,-0.63
60.0,70.0,3.3333333333333335,2.805555555555556,146.0,5.91501490017253,6.129914827617142,5.833333333333334,12.841788527148418,13.16376380257811,9.11150792638536,9.618860683185233,110.78125,42.89124135278926,24.908261948856808,6.0,6.0,20.0,182.0,397.0,31.533333333333335,756.0,779.0,64.0,368.0,142.0,29.568142911985127,16.12942565392836,2.364870977884402,1.9866905078306745,-4.17
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,0.58
46.0,51.0,4.333333333333334,2.305555555555556,116.0,4.715214055163271,4.710923771927642,4.466666666666667,9.557668005579858,10.505343067457073,7.3183569820492504,7.424827187457705,72.90625,33.66849827991025,20.371630891611247,8.0,14.0,16.0,114.0,231.0,22.9,428.0,396.0,48.0,180.0,84.0,23.4753395541234,11.945821561028195,2.2671838628845014,2.3960449098608665,-1.74
42.0,46.0,4.083333333333334,2.027777777777778,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.74331038263985,61.515625,30.980105894226565,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717143,10.792280186226476,2.2458267799378637,2.34622717382778,-1.506
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-2.55
104.0,128.0,6.6388888888888875,4.194444444444445,276.0,9.130228955335799,9.565583470936375,8.800000000000002,20.399456532728276,21.66910687003518,14.89433100250187,15.957643707493382,177.859375,75.1455260703264,46.69410640284114,14.0,20.0,39.0,657.0,1939.0,63.94603174603175,2758.0,2873.0,206.0,955.0,359.0,48.34496741076086,24.63133927523235,2.5113951009783966,1.7275750667765737,-1.23
52.0,59.0,5.194444444444445,2.555555555555556,136.0,5.147065707741408,5.129914827617142,4.833333333333333,10.439864738501734,11.627865417715865,8.025463763235798,8.204647120812137,80.90625,38.23593870956344,23.83719413699133,12.0,18.0,19.0,148.0,317.0,26.716666666666665,549.0,501.0,49.0,238.0,104.0,25.978546548194547,13.318638764755503,2.3203298714064604,2.4744011743538374,-3.61
106.0,122.0,8.638888888888888,4.611111111111111,278.0,9.879917853109719,10.105129116855034,9.333333333333336,20.994111393839344,23.134410491872085,16.050927526471597,16.668807265618117,161.8125,77.65659571361971,48.502815398728856,22.0,34.0,39.0,980.0,3517.0,69.6362554112554,3934.0,3930.0,264.0,1462.0,450.0,51.160121672374395,26.046686164272955,2.3696741417696137,1.8599931674583714,-4.7
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-3.18
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.82561719801098,7.195941990698567,5.059137268047012,5.084727244415705,51.375,21.687088710081117,12.12899020449196,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.189602380978528,8.720566232730448,2.101002989615459,2.1229179499593664,0.0
82.0,97.0,3.805555555555556,3.222222222222222,208.0,7.3264998404949235,7.788632535927307,7.166666666666668,16.663984374917153,17.360907799975827,12.049324850872729,12.914493760203023,138.15625,59.0167802880316,35.67438827398266,12.0,14.0,29.0,342.0,883.0,45.096428571428575,1505.0,1649.0,85.0,782.0,248.0,38.34703781351274,20.08339725047316,2.4271889926886323,1.6731075582315567,-5.17
70.0,85.0,5.416666666666666,2.805555555555556,190.0,6.109060905280622,6.330095834319148,5.7666666666666675,13.383285203590841,14.701285058155639,10.134853562976977,10.7164034875373,110.453125,51.11294630287208,32.50062109610321,12.0,20.0,27.0,214.0,459.0,36.66666666666667,862.0,857.0,76.0,355.0,154.0,32.59719369005438,16.2034710820108,2.475100599902323,2.1616069393166506,-2.523
50.0,57.0,2.2222222222222223,2.2777777777777777,118.0,4.966326495188786,5.1971026724636955,4.933333333333334,10.919183588453086,11.082482904638631,7.737734478532144,8.157523945012947,91.390625,35.635408537452385,20.257980408983922,4.0,4.0,16.0,109.0,215.0,23.9,470.0,505.0,32.0,243.0,96.0,24.775053529229787,13.683238505927559,2.3027756377319952,1.9253677344386608,-1.45
100.0,113.0,9.618055555555554,4.875,270.0,9.825516263230735,9.78747185416218,9.233333333333333,19.877126308614425,22.275206643214396,15.324399882920465,15.651007507700344,154.04224537037038,73.90171989920587,46.39509492936193,24.0,44.0,37.0,974.0,3398.0,68.35642135642135,3699.0,3487.0,289.0,1178.0,414.0,49.66606626124019,25.484839967259536,2.354062908885341,2.591682213593278,-4.4319999999999995
50.0,52.0,3.611111111111111,3.0,108.0,5.931851652578137,5.918991055689499,5.866666666666666,11.882196732921877,12.122522350258794,8.485281374238573,8.557994526406457,96.0,35.680138801861276,19.021912431484132,4.0,4.0,14.0,242.0,721.0,27.767063492063492,938.0,902.0,66.0,323.0,126.0,27.597591539764885,15.459016797810092,2.1576474182659755,1.9062207717184476,-5.21
64.0,73.0,3.5833333333333335,2.9722222222222223,154.0,6.377010097711745,6.605350962927559,6.266666666666667,13.785208992237523,14.237183443017884,9.928004507313085,10.388234088313768,114.15625,45.86875400948624,26.50062109610321,6.0,8.0,21.0,240.0,583.0,34.892857142857146,1002.0,1042.0,92.0,426.0,170.0,31.83672939563384,17.150521478676236,2.3265270743081565,1.8848310500604197,-4.54
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-3.03
32.0,33.0,5.333333333333334,1.8888888888888886,86.0,3.5534180126147956,3.3164965809277263,3.1666666666666665,6.330127018922193,7.773502691896258,5.415816237971963,5.16852706778819,39.65625,24.296669675080466,15.65685424949238,10.0,20.0,12.0,65.0,122.0,15.166666666666666,204.0,155.0,34.0,65.0,42.0,17.392861267529163,8.424292428609817,2.1357792050698574,3.464226847231096,-4.8
