M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logD
164.0,188.0,11.812499999999998,7.000000000000002,434.0,15.168053661235911,15.624331523589607,14.452380952380956,32.58715882247178,35.635677102713586,24.663625926981528,25.727888682209905,257.23198611111115,120.08507432758071,74.58926964143751,34.0,58.0,60.0,3711.0,21511.0,121.96447271338911,15318.0,15772.0,578.0,5517.0,1104.0,78.62926968590708,40.20703673204054,2.3571081826944926,1.3321069437272504,2.8
144.0,165.0,9.138888888888886,6.611111111111111,356.0,14.079718698118983,14.524120172544535,13.700000000000005,30.278231915407897,31.79283122699312,22.086719157926986,23.10548144846493,247.6875,103.84990153497587,61.52472783021298,20.0,26.0,49.0,2913.0,16291.0,104.35353204586951,12128.0,12584.0,466.0,3907.0,878.0,71.01864641374587,37.36020980411127,2.4675779821950106,1.2711891143986358,-0.54
204.0,252.0,10.666666666666664,7.750000000000003,538.0,17.456728795830728,18.578960878255266,16.96666666666667,40.063440907645415,42.03001467001099,28.943655853374576,31.321627210479562,350.1875,146.89022841971592,90.85377605106233,26.0,34.0,76.0,3592.0,14572.0,165.65687645687643,15785.0,17292.0,913.0,5438.0,1467.0,94.58205558588669,47.77582502514859,2.597147893844012,1.2956910404832709,3.16
120.0,137.0,6.666666666666666,5.416666666666666,292.0,11.737183443017884,12.19688082639117,11.500000000000004,25.53000977870159,26.515608338355076,18.48223556677295,19.38784459062312,208.921875,86.22068850854258,50.40231033534049,14.0,18.0,40.0,1431.0,5581.0,84.04744977244977,6070.0,6428.0,390.0,2075.0,632.0,59.08387815141613,31.5450097320798,2.356798952428225,1.5063672736193168,2.91
180.0,216.0,7.673611111111109,6.388888888888891,480.0,15.033539738551726,16.182616034782175,14.600000000000009,35.01838850461563,37.04693919170956,25.593743493158293,27.73194023448123,285.53125,130.54531962469417,81.62845059965319,36.0,48.0,67.0,2910.0,13764.0,126.25236430236431,13400.0,15410.0,664.0,5098.0,1214.0,81.15030676274841,41.07780105879919,2.5316853411887763,1.0265823634474145,1.55
106.0,121.0,8.118055555555554,4.708333333333333,284.0,9.941020132781029,10.149117234351715,9.452380952380954,21.02154250961394,23.115113464876107,15.921966674222366,16.55662175621739,165.93974074074072,77.8817816519271,48.6651397678758,26.0,42.0,39.0,956.0,3308.0,69.97943722943722,3834.0,3826.0,274.0,1418.0,450.0,51.16996931607262,25.981638855362476,2.392060824569427,1.9140204062238464,0.2
156.0,182.0,10.791666666666666,6.611111111111111,424.0,14.254785948753973,14.68829740902685,13.604761904761908,30.669362924731185,33.514956403956795,23.109764414231662,24.198072976476585,245.90436574074073,114.38877774443124,71.59909656783012,34.0,60.0,58.0,2750.0,13269.0,116.4061605061605,11400.0,11790.0,572.0,3968.0,974.0,74.11339673873601,38.059783278444414,2.4613727276642656,1.4900962336288748,1.43
140.0,164.0,7.499999999999999,5.583333333333333,358.0,12.580520035918413,13.274589590390837,12.200000000000003,28.234402359392192,29.835274686011584,20.712945710073768,22.049084038622247,228.296875,101.25681362394576,61.80557278110024,24.0,30.0,50.0,1875.0,8242.0,93.87547452547453,8218.0,8985.0,392.0,2666.0,734.0,67.26541026208481,34.14131759325581,2.4137741309975542,1.2329601162517372,2.47
176.0,213.0,9.333333333333332,7.0277777777777795,456.0,15.567213243362943,16.456710481625457,15.166666666666671,35.21358683299842,36.843135943511285,25.391542920558894,27.311857458008824,302.484375,126.74833721818212,77.59141723508455,26.0,30.0,64.0,2807.0,11461.0,134.59953102453102,12094.0,12961.0,676.0,4201.0,1121.0,83.26140286987038,41.95523230672115,2.543957855171956,1.3374766974908157,2.48
146.0,180.0,9.33333333333333,5.527777777777777,394.0,12.379917853109724,13.054618859638213,11.83333333333334,27.99411139383934,30.134410491872085,20.758034307658143,22.274893532371017,238.15625,105.94086696108165,66.88759170957908,22.0,34.0,56.0,1484.0,5100.0,104.2965367965368,6298.0,6643.0,394.0,3098.0,782.0,66.52317382773462,33.465822016594636,2.5785233443199873,1.6051864186457285,-0.45
180.0,222.0,8.124999999999998,6.097222222222222,502.0,14.424183380375418,15.563078501147148,13.919047619047625,33.8667523870046,36.27767526075506,24.912154257048062,27.128010909416815,286.8928657407407,131.036204002435,83.58537623677223,34.0,58.0,70.0,2434.0,10218.0,124.4406870906871,11124.0,12688.0,616.0,4378.0,1116.0,80.84270398494697,40.055204372612366,2.5693602550799257,1.1391670515876167,2.0
140.0,167.0,10.312499999999998,5.597222222222221,386.0,12.224382535366164,12.665794821981446,11.552380952380956,26.697013782271917,29.49793418207438,20.29057618796578,21.408478065984546,217.01786574074072,102.74019881506493,65.57120741410698,30.0,52.0,54.0,1685.0,6596.0,98.06934731934732,6973.0,7181.0,427.0,2494.0,708.0,65.07646202897264,32.67734030073511,2.486718418608729,1.6234550397537726,2.6
112.0,134.0,7.1388888888888875,4.6388888888888875,292.0,10.096555450524587,10.53794127200848,9.733333333333336,22.31864012118136,23.75158977467381,16.389424793914728,17.423037222603856,187.078125,81.08244979794382,49.98152406334793,18.0,24.0,41.0,918.0,3127.0,72.70642135642136,3853.0,4023.0,247.0,1704.0,486.0,52.70524464631887,26.86637609089582,2.4747669175192333,1.6350136616341986,3.5
118.0,148.0,5.118055555555555,4.694444444444444,312.0,10.36613861721537,11.01883693549105,10.238095238095239,23.70689324753412,24.305810088301435,16.685583176760332,18.11068942228591,217.2105,84.46293026075794,51.17184188147938,12.0,16.0,43.0,810.0,2364.0,76.68055555555556,3524.0,3800.0,260.0,1782.0,512.0,54.316799779734254,28.680186581759774,2.633520900234139,1.634695015563145,0.89
86.0,102.0,4.055555555555555,3.4999999999999996,216.0,7.843336592900531,8.302453635391254,7.700000000000001,17.70439258069061,18.319666347656515,12.715991517539395,13.59601056502088,149.546875,61.70517267371529,36.859106568475454,10.0,12.0,30.0,420.0,1151.0,48.96666666666667,1839.0,2007.0,133.0,737.0,268.0,40.72080857022189,21.483817406790266,2.4325327494701843,1.6335625619624712,1.3
154.0,182.0,8.86111111111111,6.38888888888889,394.0,14.046045193307766,14.721222845008231,13.633333333333338,31.19741550386098,32.87531413163175,22.753385824593646,24.19193758161239,259.078125,111.20103882496633,67.64057261546591,24.0,30.0,55.0,2502.0,11878.0,111.50016454134101,10756.0,11538.0,486.0,3703.0,906.0,73.05924559747368,37.64831086986119,2.4626074448183695,1.2763517825877262,2.01
210.0,260.0,11.527777777777773,7.944444444444443,558.0,17.867412398353686,18.987209168719133,17.300000000000004,40.92946631142986,43.184715208390244,29.71971231978243,32.13812379140729,356.953125,151.46671964225737,94.26798961343543,28.0,38.0,79.0,3833.0,15659.0,173.099444999445,16772.0,18291.0,974.0,5786.0,1546.0,97.08504164363849,48.74204290907081,2.603283981098465,1.3104765011888082,3.59
146.0,166.0,9.749999999999998,6.416666666666668,368.0,13.918723993369941,14.38016239939092,13.400000000000004,30.006861372734527,32.10343431045077,22.345938871929217,23.328317824885477,235.046875,106.02712064284691,64.16186395084685,26.0,36.0,51.0,2544.0,12056.0,108.73080808080809,10559.0,10929.0,519.0,3766.0,912.0,71.1224475017325,36.318451801717,2.38022316191081,1.4686019133001047,0.18
128.0,147.0,8.13888888888889,5.555555555555555,324.0,12.046045193307766,12.49647797361664,11.633333333333335,26.197415503860984,27.875314131631754,19.339172262220558,20.328234276456122,208.90625,92.81626251411608,56.32686411648116,24.0,30.0,45.0,1679.0,7165.0,88.21877844377843,7038.0,7358.0,364.0,2408.0,658.0,61.87480637305278,32.15064733598835,2.362929308086954,1.4491339267674626,2.6
146.0,171.0,10.72222222222222,6.083333333333334,384.0,13.256927950821465,13.710480079782593,12.600000000000003,28.779320386076858,31.37159393488996,21.73629134666539,22.81440066681259,227.96875,106.55478697462883,66.51815512059345,28.0,42.0,54.0,2239.0,10237.0,106.2641552891553,9204.0,9420.0,440.0,3676.0,852.0,69.30110233745071,34.60034527910477,2.4422304924328815,1.5224453636179984,1.3
104.0,121.0,5.666666666666666,4.472222222222222,260.0,9.75835149307306,10.207623591616807,9.533333333333335,21.546181107839026,22.483430150234618,15.584858756805467,16.522740818303646,178.15625,74.89792921666954,44.79680576885511,16.0,18.0,36.0,896.0,3293.0,64.59177489177489,3831.0,4081.0,205.0,1317.0,409.0,50.05489173842909,26.420052196226237,2.4191258463772503,1.427951763128909,2.1
118.0,136.0,7.027777777777777,5.083333333333333,296.0,11.131030293135234,11.591308017391087,10.8,24.355626976712568,25.711550329053644,17.884518585327584,18.815717585546448,196.296875,85.28036022065417,51.217592040847705,18.0,24.0,41.0,1398.0,6025.0,77.36503774003774,5963.0,6349.0,283.0,1869.0,534.0,57.18533785353151,29.441592475287564,2.3945570917432786,1.3622975109412332,3.72
146.0,172.0,8.361111111111109,5.777777777777778,378.0,12.991203638441373,13.6828378808547,12.533333333333339,29.10042776317663,30.989975224390832,21.48900217648161,22.865580619549974,235.0625,105.83330484648725,65.21978634347333,26.0,34.0,53.0,2094.0,9774.0,100.97893495393495,9048.0,9732.0,366.0,3338.0,780.0,68.38104671370232,35.05415902673894,2.4501126600733816,1.2324912211690218,1.72
150.0,187.0,7.22222222222222,5.583333333333334,396.0,12.669035095596021,13.56536162486385,12.36666666666667,29.41220651162346,30.638130688613863,21.06802200439985,22.94532366598427,261.265625,107.75869168667295,66.59579564207844,18.0,22.0,56.0,1517.0,5326.0,104.18023088023088,6745.0,7458.0,381.0,3019.0,778.0,67.92340581938367,35.09519547077906,2.5647599673957093,1.3741734413691828,1.65
196.0,231.0,12.944444444444443,8.611111111111109,502.0,18.337268853392604,18.981274346315036,17.73333333333334,39.86824257926264,42.233817918209276,29.145856425973996,30.785124739999567,333.234375,141.74293891622887,86.24169877495744,32.0,40.0,70.0,5547.0,33222.0,160.3770072763494,23338.0,24501.0,920.0,8359.0,1616.0,94.08485791859286,49.39878271259064,2.4287253079439157,1.224766814012454,3.7
206.0,242.0,14.506944444444441,8.388888888888886,552.0,18.45141606382105,19.141009111219336,17.55238095238096,40.26263009512976,44.018497819911865,30.44644900309805,31.99395855435016,324.31011111111115,150.6003457402109,94.32376441241487,38.0,68.0,77.0,6153.0,38641.0,164.44975274553445,25933.0,27260.0,989.0,7723.0,1613.0,97.1845675219723,48.580292403722325,2.5160962090440484,1.1832535868269138,2.2
228.0,269.0,15.91666666666666,10.416666666666664,582.0,21.734645663360087,22.346898656621928,21.03333333333333,46.71345245665331,49.396379714088226,34.01472366524005,35.82911855990378,396.015625,164.73988592114122,99.78490254182249,36.0,44.0,81.0,7726.0,43393.0,210.77397638910793,31538.0,32058.0,1454.0,11902.0,2230.0,110.51217914691131,57.617425585777944,2.532095809173263,1.476097962751629,2.04
160.0,192.0,12.53472222222222,6.499999999999997,442.0,14.056767875904262,14.496112502373117,13.252380952380957,30.480842453134475,33.78011237019484,23.225551276971522,24.430094813844395,252.32573611111115,117.36420931742897,74.84286144517019,30.0,58.0,62.0,2274.0,8614.0,123.98639971139971,9178.0,9205.0,590.0,3208.0,928.0,74.65516889356788,36.83562431583596,2.5621426537532415,1.8448070168191262,4.49
80.0,92.0,5.555555555555555,3.6388888888888893,202.0,7.702708600407234,7.918769209616974,7.433333333333334,16.493022923170383,17.555647783975246,12.158714650613907,12.71724736015117,133.53125,57.98114752548958,35.02410673410978,14.0,18.0,28.0,466.0,1431.0,46.44444444444444,1898.0,1922.0,130.0,659.0,244.0,39.199460792884054,20.714520289468382,2.359637463239821,1.7757691447217,0.2
168.0,195.0,12.062499999999996,7.333333333333334,442.0,15.717582484092624,16.16065521009896,15.038095238095243,33.68333575064045,36.50949915985537,25.25959432849272,26.370573272773616,272.06061574074073,122.56999806069588,75.55111208664813,32.0,52.0,61.0,3610.0,18666.0,132.01919534713653,14813.0,15141.0,675.0,5314.0,1172.0,80.94115354212197,41.287856171570425,2.432943471014573,1.505743402420301,2.0
172.0,204.0,10.923611111111109,6.8611111111111125,460.0,15.252057326703275,15.938766826873154,14.60476190476191,33.72032260617166,36.46945971423521,25.219154213972836,26.677209472566645,275.45124074074073,125.35369492103318,78.20139362652101,32.0,52.0,64.0,3038.0,13927.0,131.82355006105007,12918.0,13707.0,698.0,4845.0,1166.0,80.39891935668825,41.20451431536641,2.4697023688114164,1.378738006497243,1.49
106.0,128.0,3.916666666666667,4.111111111111111,266.0,9.415816237971963,10.105129116855034,9.333333333333336,21.797958971132715,22.206207261596575,15.394588728024527,16.668807265618117,189.5625,75.65349250108653,44.98809677296741,10.0,10.0,37.0,679.0,2104.0,63.94325396825397,3068.0,3457.0,190.0,1256.0,405.0,49.30972127629573,26.338698061656693,2.491742733535235,1.43690868941789,4.28
94.0,100.0,8.305555555555554,4.916666666666665,228.0,10.007239053047545,9.996699819689166,9.566666666666668,20.1846655249658,21.90629031305306,15.286801603882218,15.461874661524869,149.5,68.68837827200812,40.66781556436317,20.0,28.0,31.0,1227.0,5567.0,62.51189921189922,4728.0,4532.0,228.0,1312.0,394.0,49.051369087052336,25.11462136442611,2.2782357224224445,2.0167086945945,-0.95
158.0,191.0,10.08333333333333,6.249999999999998,418.0,13.863081100704115,14.540797760174266,13.300000000000004,30.95370318806588,33.1756519441914,22.91979476573766,24.421803852299348,258.765625,114.56618307438268,71.35972766457866,24.0,36.0,59.0,2064.0,7770.0,119.73875568875569,8758.0,9254.0,548.0,3806.0,962.0,73.3506509807363,37.21148614780894,2.5461827716747796,1.5540615752852198,1.64
62.0,72.0,3.9444444444444446,2.6388888888888884,158.0,5.770856947829097,5.999778153927474,5.566666666666667,12.610826190248506,13.43312543371645,9.330287525867716,9.816107083237089,101.53125,44.92842572159783,27.315902801610406,10.0,14.0,22.0,188.0,431.0,31.366666666666667,776.0,792.0,54.0,289.0,126.0,29.858889726863985,15.365761398359865,2.394250269040799,1.9362904046837426,2.02
144.0,162.0,9.138888888888888,6.5277777777777795,356.0,14.029208440902158,14.482656874152694,13.600000000000003,30.157007298087525,31.916555583951062,22.20803950148662,23.182251377571003,237.515625,104.27000575216334,62.21321363385384,26.0,32.0,49.0,2944.0,16535.0,103.55239064341231,12347.0,12929.0,469.0,4214.0,912.0,70.89767072865496,37.61611059747394,2.3156468056732065,1.2481200151655563,3.09
166.0,198.0,10.58333333333333,6.7777777777777795,434.0,14.867412398353684,15.537719425935958,14.300000000000004,32.929466311429856,35.18471520839025,24.305498757409335,25.824930743467846,272.609375,120.3540212700493,74.46899974021211,28.0,38.0,61.0,2556.0,10230.0,129.09558497058498,10762.0,11288.0,662.0,4408.0,1096.0,77.89736354110784,39.817268603507884,2.501016285479929,1.5167753159912698,2.18
104.0,122.0,5.666666666666666,4.444444444444445,260.0,9.75402019542349,10.210701925855117,9.533333333333333,21.570417984475046,22.47436688603576,15.613368327506883,16.533827489508248,180.3125,74.76694527049531,44.51596081796784,12.0,16.0,36.0,810.0,2635.0,66.68809523809524,3468.0,3702.0,252.0,1370.0,442.0,49.9774628847976,26.60414895779592,2.408090524188169,1.5839893011981796,4.4
82.0,92.0,5.194444444444445,3.9444444444444438,198.0,8.292024997884276,8.510520919153112,8.100000000000001,17.626997519385945,18.400947245595994,12.796871746579157,13.314964341596536,142.765625,59.061510552440495,34.438320296482864,12.0,14.0,27.0,566.0,1825.0,49.91111111111111,2324.0,2378.0,164.0,856.0,294.0,41.16790546926911,22.038929462083985,2.286871472649603,1.7199956459912429,3.28
96.0,112.0,5.166666666666666,3.8888888888888884,244.0,8.720346690612276,9.183059726927222,8.466666666666667,19.48960157292813,20.55684979067439,14.28003499417355,15.170793879872537,157.53125,69.39016049912796,42.14652422898223,16.0,20.0,34.0,599.0,1802.0,57.43333333333333,2577.0,2761.0,187.0,975.0,340.0,45.4834478387443,23.14525386201782,2.4264301784729865,1.5952659553734931,3.04
118.0,144.0,5.638888888888888,4.5,306.0,10.237183443017884,10.92162569778276,10.000000000000002,23.530009778701586,24.515608338355072,16.946701660840215,18.30180042747357,203.09375,84.80647494616952,51.81652389771361,14.0,18.0,43.0,871.0,2792.0,74.8504329004329,3847.0,4233.0,241.0,1646.0,497.0,54.316849294838185,28.292419552476126,2.5274004090944806,1.4889725843174777,3.12
184.0,215.0,14.03472222222222,8.027777777777779,490.0,17.06011773919372,17.48789455625232,16.238095238095248,36.43155788734677,39.786722048493424,27.449864357273658,28.673996568242316,294.8262407407408,134.5423568376367,83.8451024567744,38.0,60.0,68.0,3874.0,17153.0,157.81997446997445,15638.0,15712.0,966.0,5443.0,1388.0,88.22906795806755,44.84995202943566,2.520539230246961,1.8342884385980112,0.06
90.0,103.0,6.666666666666666,3.9999999999999996,230.0,8.575387400469408,8.802453635391254,8.200000000000001,18.302468792043925,19.78376796279427,13.751267697949478,14.303117346207427,143.671875,65.53515140472804,40.030679443729255,16.0,24.0,32.0,639.0,2084.0,55.49408369408369,2602.0,2639.0,192.0,975.0,330.0,43.88375127931595,22.77232482416771,2.3479406290092295,1.8205594675481696,2.49
112.0,127.0,8.979166666666666,4.736111111111111,304.0,10.27569413038242,10.50823779543641,9.652380952380954,21.774408843576587,24.4166532841349,16.91680274011257,17.49765158502908,163.45536574074072,82.75644393837015,52.43564449999552,28.0,50.0,42.0,1154.0,4455.0,73.60886058386058,4620.0,4600.0,290.0,1475.0,472.0,53.73744585416849,26.57798128516485,2.417011326955048,1.825551197514567,1.11
150.0,170.0,9.999999999999998,6.666666666666666,376.0,14.418723993369941,14.88016239939092,13.900000000000004,31.006861372734527,33.10343431045077,23.053045653115763,24.035424606072024,243.046875,108.85554776759312,65.57607751321996,26.0,36.0,52.0,2825.0,13835.0,113.38197301064947,11710.0,12106.0,574.0,4047.0,974.0,73.40134615512113,38.335361887581136,2.3704433099047333,1.4547755631065302,2.81
